,act_no,access_count,SEX_F,SEX_M,age_group,income_group,account_age,LIFESTAGE_1,LIFESTAGE_2,LIFESTAGE_3,LIFESTAGE_4,LIFESTAGE_5,LIFESTAGE_6,LIFESTAGE_7,LIFESTAGE_8,LIFESTAGE_9,LIFESTAGE_10,nh_level,invest_exp_group,HOLDINGS_TYPE_1.0,HOLDINGS_TYPE_2.0,HOLDINGS_TYPE_3.0,HOLDINGS_TYPE_4.0,loyalty,SECTOR_1.0,SECTOR_2.0,SECTOR_3.0,SECTOR_4.0,SECTOR_5.0,SECTOR_6.0,SECTOR_7.0,SECTOR_8.0,SECTOR_9.0,SECTOR_10.0,SECTOR_11.0,SECTOR_12.0,SECTOR_13.0,SECTOR_14.0,SECTOR_15.0,SECTOR_16.0,kr_stock_yn,overseas_stock_yn,risk_tolerance,sophistication,stock_wealth_level,trading_frequency,peak_asset_value,value_weighted_volatility,leverage,TOTAL_DURATION,TOTAL_VIEW_CNT,TOTAL_FOREIGN,TOTAL_ADV,TOTAL_AI,TOTAL_NTP,TOTAL_MAT
8201,9330,6,1,0,5,1,755,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,6,14072595,24.72742684,0,127904,25,152,0,0,0,0
8202,9331,6,0,1,7,1,722,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,21048934,39.38104837,0,2073352,487,356401,175,0,0,539
8203,9332,6,0,1,4,1,631,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,10,25278620,59.55499095,0,107604881,5035,21410,866,0,0,77
8204,9333,5,1,0,1,1,620,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,1889114,36.13108769,0,113060,37,0,0,0,0,0
8205,9334,5,1,0,9,1,472,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,13211528,44.60072699,0,130882,25,0,0,0,0,0
8206,9335,6,0,1,7,1,308,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,5966,44.966,0,13510485,816,10487084,3836132,0,0,0
8207,9336,6,0,1,6,1,6021,0,0,0,0,1,0,0,0,0,0,3,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,1343703,51.2795,0,21043705,477,0,0,0,0,10036
8208,9337,6,0,1,3,1,2398,0,0,1,0,0,0,0,0,0,0,4,5,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,9,67184459,46.0873558,0,149526268,3926,24187051,2337,179,0,402108
8209,9338,2,0,1,4,1,1774,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,17840,24.1076,0,_,_,_,_,_,_,_
8210,9339,6,0,1,4,1,1528,0,0,1,0,0,0,0,0,0,0,4,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,3,3,88908509,29.19953311,0,2296962,74,79,0,0,0,114
8211,9341,6,1,0,2,1,666,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,8725716,35.93455455,0,20324820,451,201,29,0,0,78
8212,9342,5,0,1,1,1,626,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,950232,58.38057532,0,_,_,_,_,_,_,_
8213,9343,6,1,0,9,1,492,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,21605643,36.61820686,0,28591878,1425,458,0,0,0,614
8214,9344,6,1,0,6,1,9920,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,6259164,39.73136655,0,16747796,1367,133,0,0,0,154
8215,9345,6,0,1,4,1,3221,0,0,1,0,0,0,0,0,0,0,4,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,6,45085255,46.84866276,0,10173664,728,96,0,0,0,306
8216,9346,6,1,0,4,1,1754,0,0,0,1,0,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,5106639,47.586,0,_,_,_,_,_,_,_
8217,9347,1,0,1,6,1,1612,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,19873563,21.4687,0,_,_,_,_,_,_,_
8218,9348,6,1,0,4,1,926,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,2,10,11661055,30.17990766,0,158109691,1656,1157,0,0,0,80
8219,9349,5,1,0,3,1,553,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,1695090,21.4687,0,152057,12,0,0,0,0,0
8220,9351,4,1,0,6,1,197,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,2494289,25.88981697,0,1234200,43,0,0,0,0,136
8221,9352,6,0,1,2,1,1825,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,2799783,24.59269934,0,602379,22,0,0,0,0,0
8222,9353,5,1,0,2,1,1242,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,6,26873229,50.65285118,0,122198,4,0,0,0,0,76
8223,9354,5,1,0,4,1,882,0,0,0,1,0,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,11610031,65.05328992,0,8762,1,0,0,0,0,0
8224,9355,3,1,0,4,1,651,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,17651278,75.8012874,0,38353,5,0,0,0,0,0
8225,9356,2,1,0,4,1,606,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1428432,28.80535695,0,_,_,_,_,_,_,_
8226,9357,6,0,1,2,1,583,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,929614,25.22458812,0,1990281,61,0,20802,0,0,3490
8227,9358,5,1,0,2,1,580,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,1,8,832026,61.77352608,0,24,1,0,0,0,0,0
8228,9359,6,1,0,9,1,532,0,0,0,0,0,0,0,0,1,0,5,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,10,66212457,46.95659213,0,72960651,6187,107809,327576,0,0,321993
8229,9360,6,0,1,8,1,10458,0,0,0,0,1,0,0,0,0,0,5,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,4,8,273212058,34.20791087,0,1337113,36,0,0,0,0,8851
8230,9361,6,1,0,6,1,916,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,10405365,33.19791687,0,188615,15,32,0,0,0,168
8231,9362,6,0,1,1,1,700,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,2,4388612,28.5559368,0,1666248,126,71260,0,0,0,0
8232,9363,6,1,0,2,1,688,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,2,2,9,10162807,32.69676681,0,134054,43,628,29,0,0,188
8233,9364,6,1,0,3,1,673,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,321335,32.99899525,0,2878409,77,0,0,0,0,0
8234,9365,6,1,0,3,1,635,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,9,3928922,22.73796609,0,1175561,88,0,1510,0,0,22
8235,9366,6,1,0,9,1,516,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,1467570,66.07604003,0,1287666,20,0,0,6082,0,15
8236,9367,6,1,0,7,1,514,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,16029440,32.64407714,0,_,_,_,_,_,_,_
8237,9368,6,0,1,9,1,9047,0,0,0,0,0,0,0,0,1,0,3,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,22442923,32.54534151,0,242368,3,0,0,0,0,0
8238,9369,3,1,0,8,1,4949,0,0,0,0,0,0,0,1,0,0,5,6,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,3,8,57170504,44.94851592,0,_,_,_,_,_,_,_
8239,9370,6,1,0,9,1,1848,0,0,0,0,0,0,0,0,1,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,29113135,28.59873298,0,34256174,826,263668,396296,0,67324,57430
8240,9371,6,0,1,7,1,1409,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,21470530,30.20788564,0,65165,5,0,0,0,0,0
8241,9372,6,0,1,7,1,936,0,0,0,0,0,0,1,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,9,17634137,31.79389211,0,25219724,642,12429555,89214,0,0,0
8242,9373,2,1,0,9,1,515,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,259848,31.4172,0,90423,4,0,0,0,0,0
8243,9374,1,0,1,1,1,464,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,2,6868931,35.03864213,0,_,_,_,_,_,_,_
8244,9375,6,0,1,2,1,400,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,46069082,27.85994377,0,949309,38,273,0,0,0,21
8245,9376,2,0,1,6,1,5349,0,0,0,0,0,0,1,0,0,0,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,4066467,28.1601,0,_,_,_,_,_,_,_
8246,9377,6,1,0,4,1,5077,0,0,0,1,0,0,0,0,0,0,2,5,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,1,8,3502130,28.09915374,0,96331,21,0,0,0,0,0
8247,9378,6,0,1,6,1,948,0,0,0,0,0,0,1,0,0,0,5,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,4,8,148346608,37.7723886,0,384589,36,0,21660,0,36104,1203
8248,9379,6,0,1,4,1,924,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,8,6150346,55.33421087,0,892861,461,0,3070,0,0,0
8249,9380,6,0,1,3,1,912,0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,8,42949917,22.90975406,0,8475228,379,1390,123807,0,0,161
8250,9381,2,0,1,1,1,623,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1002827,13.4254,0,2,1,0,0,0,0,0
8251,9382,3,1,0,1,1,497,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,313707,31.24605103,0,128093,7,0,0,0,0,0
8252,9383,5,0,1,4,1,395,0,0,1,0,0,0,0,0,0,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,8,18983409,21.68778446,0,39984,4,0,0,0,0,0
8253,9384,4,0,1,9,1,6091,0,0,0,0,0,0,0,0,1,0,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,11902,42.8441,0,367651,9,61129,0,0,0,0
8254,9385,6,0,1,8,1,8179,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,4,5864000,21.4687,0,_,_,_,_,_,_,_
8255,9386,5,1,0,8,1,4874,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,17201478,32.42061487,0,51,1,0,0,0,0,0
8256,9387,6,0,1,3,1,896,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,2,8,28779760,22.62676519,0,65988,10,0,0,0,0,0
8257,9388,6,1,0,4,1,896,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,8,17412329,62.72122766,0,89090,23,394,0,0,0,22
8258,9389,5,0,1,2,1,640,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,3,8,63449192,30.8860294,0,26315,10,207,0,0,0,0
8259,9390,4,1,0,3,1,515,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,700798,49.77302325,0,_,_,_,_,_,_,_
8260,9391,5,0,1,1,1,416,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1586200,21.4687,0,1875,1,0,0,0,0,0
8261,9392,6,0,1,8,1,1961,0,0,0,0,1,0,0,0,0,0,3,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,23835334,36.60767537,0,108440,16,0,0,23124,0,118
8262,9393,6,0,1,6,1,1800,0,0,0,0,0,0,1,0,0,0,4,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,3,3,8,35951029,50.98368324,0,6478844,262,92,0,14513,0,24
8263,9394,6,1,0,8,1,684,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,535356,30.3231,0,3116166,375,0,0,0,0,0
8264,9395,6,0,1,5,1,565,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,8,5215990,35.71208245,0,10073940,408,108048,0,0,0,433
8265,9396,2,1,0,2,1,464,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,1655286,19.75506016,0,_,_,_,_,_,_,_
8266,9398,6,1,0,3,1,375,0,0,0,1,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,7,1097265,29.53558044,0,18843,19,64,0,0,0,0
8267,9399,6,0,1,8,1,4515,0,0,0,0,0,0,1,0,0,0,4,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,2,3,9,38303600,127.2469402,0,169807241,1770,0,0,0,0,1134698
8268,9400,4,0,1,9,1,12091,0,0,0,0,0,0,0,0,1,0,2,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,2809836,22.6672,0,_,_,_,_,_,_,_
8269,9401,6,0,1,7,1,3391,0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,8,75292616,51.58335111,0,8005049,181,1303,0,0,151,985
8270,9403,6,1,0,1,1,627,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,5871300,24.18500691,0,406729,1,0,0,0,0,0
8271,9404,2,0,1,5,1,592,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,124575,57.8855,0,_,_,_,_,_,_,_
8272,9405,5,1,0,8,1,566,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,2,456876,64.13159435,0,_,_,_,_,_,_,_
8273,9406,6,1,0,4,1,322,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,1,3,235136,116.0176,0,10936,3,0,0,0,0,183
8274,9407,2,0,1,8,1,5551,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,6,933425,7.304371351,0,41914,2,0,0,0,0,0
8275,9408,4,0,1,8,1,6156,0,0,0,0,0,0,1,0,0,0,5,6,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,4,2,129922265,50.33167231,0,_,_,_,_,_,_,_
8276,9409,6,0,1,3,1,939,0,0,1,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,2,2,9,11712412,25.37939977,0,19085152,723,94103,0,5460,0,0
8277,9410,5,0,1,5,1,927,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,83342,4.846854583,0,_,_,_,_,_,_,_
8278,9411,6,1,0,4,1,582,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,418800,28.68413616,0,2753885,160,0,0,0,0,0
8279,9413,1,1,0,2,1,564,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,9,1664761,28.61895166,0,129677,16,0,0,0,0,0
8280,9414,5,0,1,2,1,431,0,1,0,0,0,0,0,0,0,0,4,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,3,7,43075535,40.57070071,0,56197,3,0,0,0,0,0
8281,9415,1,0,1,5,1,100,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,5,10097,16.719,0,338892,4,0,0,0,0,0
8282,9416,3,0,1,4,1,2377,0,0,1,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1558879,21.4687,0,3886,2,0,0,0,0,0
8283,9417,3,1,0,8,1,1169,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,3332175,63.075627,0,63951,8,0,0,0,0,0
8284,9418,6,1,0,5,1,922,0,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,8,27090326,35.25551987,0,2999446,91,200263,0,0,6347,109
8285,9419,4,1,0,3,1,917,0,0,0,1,0,0,0,0,0,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,2,8,18710369,33.13526803,0,435703,17,155278,0,0,0,0
8286,9420,5,0,1,1,1,791,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,956090,21.4687,0,97644,2,0,0,0,0,0
8287,9421,1,1,0,9,1,574,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1143668,49.73881907,0,_,_,_,_,_,_,_
8288,9424,1,1,0,3,1,1479,0,0,0,1,0,0,0,0,0,0,2,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,4,1037286,36.20072102,0,_,_,_,_,_,_,_
8289,9425,1,1,0,3,1,697,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,86145,24.797,0,_,_,_,_,_,_,_
8290,9426,6,1,0,4,1,631,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,3353916,39.5310225,0,816587,152,0,0,0,0,9580
8291,9427,6,0,1,2,1,618,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,7,18520250,21.38023043,0,6679348,177,47150,0,0,0,15
8292,9428,1,0,1,2,1,611,0,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,3,3301500,32.0117,0,_,_,_,_,_,_,_
8293,9429,6,0,1,2,1,592,0,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,8,4027191,30.19557307,0,1531067,160,0,0,0,0,0
8294,9430,6,0,1,3,1,461,0,0,1,0,0,0,0,0,0,0,4,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,10,71827223,29.95494541,0,37812465,1021,415907,12675,0,0,0
8295,9432,4,1,0,6,1,8351,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,164900,14.5510567,0,_,_,_,_,_,_,_
8296,9433,6,1,0,7,1,1877,0,0,0,0,0,0,0,1,0,0,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,2,9,4515982,63.68978113,0,11025517,1318,289,209,0,0,53282
8297,9435,6,1,0,6,1,743,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3676479,52.15784805,0,409955,33,17611,0,0,0,51
8298,9436,1,1,0,2,1,611,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,596639,21.4687,0,572,5,208,0,0,0,0
8299,9437,2,1,0,6,1,581,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,3343546,21.4687,0,_,_,_,_,_,_,_
8300,9438,6,1,0,3,1,474,0,0,0,1,0,0,0,0,0,0,4,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,3,4,85604419,41.30595358,0,14603808,498,230599,0,0,3078,33
8301,9439,2,1,0,3,1,301,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,2,3,4874809,30.3231,0,438,3,0,0,0,0,0
8302,9440,2,0,1,8,1,12208,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,329781,31.32076717,0,15622,1,15622,0,0,0,0
8303,9441,5,1,0,3,1,864,0,0,0,1,0,0,0,0,0,0,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,1267867,58.1369,0,4711,3,0,0,0,0,0
8304,9442,5,1,0,2,1,624,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,522870,25.7568,0,187,2,75,0,0,0,0
8305,9443,6,0,1,1,1,610,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,1,8,1731063,31.00224021,0,5761526,98,134,0,0,0,0
8306,9445,5,1,0,2,1,441,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,1,1,2,101148,21.4687,0,30,2,0,0,0,0,0
8307,9446,6,0,1,2,1,356,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,1,9,973161,11.56345579,0,8015454,173,18019,0,0,0,0
8308,9447,5,0,1,7,1,226,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,9,2279099,60.55861093,0,2177355,28,27321,0,0,0,0
8309,9448,4,1,0,9,1,10093,0,0,0,0,0,0,0,0,1,0,3,3,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,2,2,8,10923039,27.15672985,0,59362,12,0,0,0,0,0
