,Unnamed: 0,act_no,orr_dt,orr_ord,orr_rtn_hur,lst_cns_hur,iem_cd,sby_dit_cd,cns_qty,orr_pr,orr_mdi_dit_cd,cur_cd,trd_cur_xcg_rt
46023,46023,acc_5841,20220323,1,3,3,US02376R1023,2,10,16.23,3,USD,1221.4
46024,46024,acc_5841,20220323,2,3,3,US2473617023,2,3,36.26,3,USD,1221.4
46025,46025,acc_5841,20220323,3,3,3,US8552441094,2,2,86.39,3,USD,1221.4
46026,46026,acc_5841,20220324,4,0,1,US5494981039,2,3,25.75,3,USD,1212.7
46027,46027,acc_5841,20220324,2,0,0,US30303M1027,2,1,218.42,3,USD,1212.7
46028,46028,acc_5841,20220324,5,0,0,US1347481020,2,10,6.4,3,USD,1212.7
46029,46029,acc_5841,20220324,3,0,0,US8552441094,2,2,85.87,3,USD,1212.7
46030,46030,acc_5841,20220324,6,0,0,US02376R1023,2,10,16.39,3,USD,1212.7
46031,46031,acc_5841,20220324,1,0,0,US30303M1027,2,1,218.11,3,USD,1212.7
46032,46032,acc_5841,20220328,1,1,1,US29415C1018,2,10,3.96,3,USD,1218.3
46033,46033,acc_5841,20220330,7,23,23,US30303M1027,2,2,229.2,3,USD,1220.5
46034,46034,acc_5841,20220330,6,23,0,US2473617023,2,5,39.1,3,USD,1220.5
46035,46035,acc_5841,20220330,5,23,0,US1347481020,2,10,6.1,3,USD,1220.5
46036,46036,acc_5841,20220330,4,23,0,US02376R1023,2,5,18.0,3,USD,1220.5
46037,46037,acc_5841,20220330,3,23,2,US5494981039,2,5,27.2,3,USD,1220.5
46038,46038,acc_5841,20220330,2,23,0,US8552441094,2,3,90.99,3,USD,1220.5
46039,46039,acc_5841,20220330,1,4,4,US8552441094,1,5,90.8401,3,USD,1220.5
46040,46040,acc_5841,20220331,1,23,23,US5494981039,2,5,25.79,3,USD,1210.8
46041,46041,acc_5841,20220331,5,23,23,US5494981039,2,5,25.775,3,USD,1210.8
46042,46042,acc_5841,20220331,4,23,23,US1347481020,2,5,5.57,3,USD,1210.8
46043,46043,acc_5841,20220331,2,23,23,US2473617023,1,8,39.73,3,USD,1210.8
46044,46044,acc_5841,20220331,3,23,23,US02376R1023,1,25,18.29,3,USD,1210.8
46045,46045,acc_5841,20220401,4,23,23,US30303M1027,1,3,225.36,3,USD,1210.7
46046,46046,acc_5841,20220401,3,23,23,US02376R1023,2,20,18.17,3,USD,1210.7
46047,46047,acc_5841,20220401,2,23,23,US2473617023,2,7,39.5186,3,USD,1210.7
46048,46048,acc_5841,20220401,1,23,23,US5494981039,2,10,24.8499,3,USD,1210.7
46049,46049,acc_5841,20220404,1,4,4,US74347G4322,2,1,31.8199,3,USD,1216.1
46050,46050,acc_5841,20220404,2,4,4,US74347X8314,2,1,61.23,3,USD,1216.1
46051,46051,acc_5841,20220405,1,23,23,US8552441094,2,3,84.94,3,USD,1216.7
46052,46052,acc_5841,20220405,2,23,23,US5494981039,2,5,24.87,3,USD,1216.7
46053,46053,acc_5841,20220405,3,23,23,US2473617023,2,5,39.25,3,USD,1216.7
46054,46054,acc_5841,20220411,5,22,22,US8552441094,2,2,81.0,3,USD,1224.0
46055,46055,acc_5841,20220411,4,22,22,US74347X8314,2,2,49.34,3,USD,1224.0
46056,46056,acc_5841,20220411,3,22,22,US29415C1018,2,5,3.38,3,USD,1224.0
46057,46057,acc_5841,20220411,2,22,22,US1347481020,2,5,4.43,3,USD,1224.0
46058,46058,acc_5841,20220411,1,1,3,US74347X8314,2,2,48.66,3,USD,1224.0
46059,46059,acc_5841,20220412,2,1,1,US2473617023,1,10,38.46,3,USD,1232.0
46060,46060,acc_5841,20220412,1,1,1,US74347G4322,1,1,39.14,3,USD,1232.0
46061,46061,acc_5841,20220414,3,0,0,US8552441094,2,2,79.76,3,USD,1227.7
46062,46062,acc_5841,20220414,2,0,0,US5494981039,2,5,21.12,3,USD,1227.7
46063,46063,acc_5841,20220414,1,0,0,US29415C1018,2,10,3.03,3,USD,1227.7
46064,46064,acc_5841,20220419,1,23,23,US02376R1023,1,25,19.14,3,USD,1232.8
46065,46065,acc_5841,20220419,2,23,23,US2473617023,1,4,43.225,3,USD,1232.8
46066,46066,acc_5841,20220428,9,23,1,US5494981039,1,26,18.4,3,USD,1263.1
46067,46067,acc_5841,20220428,4,23,23,US29415C1018,2,62,2.04,3,USD,1263.1
46068,46068,acc_5841,20220428,2,23,23,US1347481020,2,30,3.67,3,USD,1263.1
46069,46069,acc_5841,20220428,5,23,23,US30303M1027,2,1,197.8,3,USD,1263.1
46070,46070,acc_5841,20220428,6,23,23,US74347X8314,2,3,38.9,3,USD,1263.1
46071,46071,acc_5841,20220428,1,23,23,US2473617023,2,5,43.08,3,USD,1263.1
46072,46072,acc_5841,20220428,11,23,23,US74347X8314,1,8,38.55,3,USD,1263.1
46073,46073,acc_5841,20220428,12,23,23,US74347X8314,2,10,38.31,3,USD,1263.1
46074,46074,acc_5841,20220428,10,23,0,US74347G4322,2,2,46.5,3,USD,1263.1
46075,46075,acc_5841,20220428,7,23,23,US5494981039,2,10,17.62,3,USD,1263.1
46076,46076,acc_5841,20220428,8,23,23,US5494981039,1,25,17.65,3,USD,1263.1
46077,46077,acc_5841,20220428,3,23,23,US29415C1018,2,38,2.04,3,USD,1263.1
46078,46078,acc_5841,20220509,4,4,4,US74347G4322,1,1,55.98,3,USD,1272.7
46079,46079,acc_5841,20220509,2,4,4,US2473617023,2,5,38.3,3,USD,1272.7
46080,46080,acc_5841,20220509,1,4,4,US74347X8314,2,10,30.62,3,USD,1272.7
46081,46081,acc_5841,20220509,3,4,4,US30303M1027,2,1,196.32,3,USD,1272.7
46082,46082,acc_5841,20220518,1,22,22,US74347X8314,2,5,31.0698,3,USD,1277.2
46083,46083,acc_5841,20220610,1,22,22,US2473617023,2,6,36.69,3,USD,1257.6
46084,46084,acc_5841,20220610,3,22,22,US30303M1027,2,2,181.9,3,USD,1257.6
46085,46085,acc_5841,20220610,2,22,22,US02376R1023,2,4,15.39,3,USD,1257.6
46086,46086,acc_5841,20220613,1,4,4,US74347G4322,1,1,64.38,3,USD,1266.0
46087,46087,acc_5841,20220614,3,23,23,US74347X8314,2,5,23.02,3,USD,1286.0
46088,46088,acc_5841,20220614,1,23,23,US2473617023,2,3,32.07,3,USD,1286.0
46089,46089,acc_5841,20220614,2,23,23,US02376R1023,2,5,13.18,3,USD,1286.0
46090,46090,acc_5841,20220623,3,2,2,US5494981039,1,1,18.86,3,USD,1295.7
46091,46091,acc_5841,20220623,1,2,2,US2473617023,2,5,28.83,3,USD,1295.7
46092,46092,acc_5841,20220623,2,2,2,US02376R1023,2,5,12.59,3,USD,1295.7
46093,46093,acc_5841,20220623,4,2,2,US74347X8314,2,3,24.33,3,USD,1295.7
46094,46094,acc_6153,20220203,2,1,1,US78462F1030,2,1,451.2199,3,USD,1205.7
46095,46095,acc_6153,20220203,1,1,1,US2546871060,2,3,141.4587,3,USD,1205.7
46096,46096,acc_6153,20220217,1,4,4,US88160R1014,2,1,877.37,3,USD,1196.9
46097,46097,acc_9909,20220103,5,1,1,US7134481081,2,1,171.5,3,USD,1185.5
46098,46098,acc_9909,20220103,1,1,1,US5949181045,2,1,331.25,3,USD,1185.5
46099,46099,acc_9909,20220103,2,1,1,US7561091049,2,1,70.4391,3,USD,1185.5
46100,46100,acc_9909,20220103,4,1,1,US7427181091,2,1,160.85,3,USD,1185.5
46101,46101,acc_9909,20220103,3,1,1,US7561091049,2,1,70.3,3,USD,1185.5
46102,46102,acc_9909,20220104,1,1,1,US78462F1030,2,2,476.8,3,USD,1190.8
46103,46103,acc_9909,20220104,2,1,1,US78462F1030,2,1,476.5,3,USD,1190.8
46104,46104,acc_9909,20220106,1,0,0,US78462F1030,2,1,465.5,3,USD,1198.2
46105,46105,acc_9909,20220107,1,1,1,US46090E1038,2,1,380.27,3,USD,1199.6
46106,46106,acc_9909,20220110,1,0,0,US46090E1038,2,1,370.6399,3,USD,1202.4
46107,46107,acc_9909,20220110,2,0,0,US5949181045,2,1,304.98,3,USD,1202.4
46108,46108,acc_9909,20220110,3,0,0,US78462F1030,2,1,457.58,3,USD,1202.4
46109,46109,acc_9909,20220110,4,0,0,US78462F1030,2,1,457.4,3,USD,1202.4
46110,46110,acc_9909,20220110,5,0,0,US5949181045,2,1,305.45,3,USD,1202.4
46111,46111,acc_9909,20220113,1,0,0,US7427181091,2,2,158.63,3,USD,1189.9
46112,46112,acc_9909,20220114,2,0,0,US8085247976,2,3,81.2896,3,USD,1188.2
46113,46113,acc_9909,20220114,1,0,0,US7561091049,2,5,71.14,3,USD,1188.2
46114,46114,acc_9909,20220118,2,0,0,US8085247976,2,3,80.55,3,USD,1192.3
46115,46115,acc_9909,20220118,1,0,0,US7427181091,2,2,156.78,3,USD,1192.3
46116,46116,acc_9909,20220118,3,0,0,US7561091049,2,3,70.44,3,USD,1192.3
46117,46117,acc_9909,20220120,1,0,5,US7561091049,2,2,68.3,3,USD,1191.8
46118,46118,acc_9909,20220209,1,0,1,US46641Q3323,2,2,61.19,3,USD,1197.8
46119,46119,acc_9909,20220214,1,0,0,US46641Q3323,2,1,59.4,3,USD,1199.6
46120,46120,acc_9909,20220217,1,1,1,US74347X8314,2,1,54.68,3,USD,1196.9
46121,46121,acc_9909,20220217,3,1,4,US7561091049,2,3,67.0,3,USD,1196.9
46122,46122,acc_9909,20220217,2,1,4,US8085247976,2,2,77.45,3,USD,1196.9
46123,46123,acc_9909,20220218,1,1,2,US74347X8314,2,1,49.77,3,USD,1197.1
46124,46124,acc_9909,20220225,1,1,1,US5949181045,2,1,295.25,3,USD,1199.4
46125,46125,acc_9909,20220225,2,1,1,US0378331005,2,2,164.0,3,USD,1199.4
46126,46126,acc_9909,20220301,5,1,1,US0378331005,2,1,165.0,3,USD,1202.7
46127,46127,acc_9909,20220301,4,1,1,US8085247976,2,2,75.95,3,USD,1202.7
46128,46128,acc_9909,20220301,3,1,1,US5949181045,2,1,297.95,3,USD,1202.7
46129,46129,acc_9909,20220301,1,1,1,US88579Y1010,2,1,145.9,3,USD,1202.7
46130,46130,acc_9909,20220301,2,1,1,US78462F1030,2,1,433.5,3,USD,1202.7
46131,46131,acc_9909,20220304,1,0,0,US46090E1038,2,1,337.0,3,USD,1203.6
46132,46132,acc_9909,20220307,2,0,0,US5949181045,2,1,279.0,3,USD,1211.5
46133,46133,acc_9909,20220307,1,0,3,US74347X8314,2,2,44.5,3,USD,1211.5
46134,46134,acc_9909,20220307,4,0,1,US8085247976,2,2,77.0,3,USD,1211.5
46135,46135,acc_9909,20220307,3,0,5,US7561091049,2,1,65.0,3,USD,1211.5
46136,46136,acc_9909,20220311,1,1,1,US1912161007,2,1,58.45,3,USD,1228.7
46137,46137,acc_9909,20220314,1,1,1,US7561091049,2,1,64.9,3,USD,1232.4
46138,46138,acc_9909,20220318,1,23,4,US74347X8314,1,4,53.0,3,USD,1220.6
46139,46139,acc_9909,20220321,2,23,2,US7561091049,2,2,66.5,3,USD,1211.1
46140,46140,acc_9909,20220321,1,23,0,US8085247976,2,1,79.0,3,USD,1211.1
46141,46141,acc_9909,20220322,2,22,23,US46641Q3323,2,2,60.95,3,USD,1213.7
46142,46142,acc_9909,20220322,3,22,0,US8085247976,2,2,79.0,3,USD,1213.7
46143,46143,acc_9909,20220322,1,1,1,US1912161007,2,1,60.3,3,USD,1213.7
46144,46144,acc_9909,20220323,3,23,23,US7561091049,2,2,66.78,3,USD,1221.4
46145,46145,acc_9909,20220323,2,23,3,US74347X8314,2,2,54.0,3,USD,1221.4
46146,46146,acc_9909,20220323,1,1,1,US1912161007,2,1,60.0,3,USD,1221.4
46147,46147,acc_9909,20220324,1,1,4,US74347X8314,1,2,57.0,3,USD,1212.7
46148,46148,acc_9909,20220328,1,22,0,US8085247976,2,3,78.7,3,USD,1218.3
46149,46149,acc_9909,20220401,1,0,0,US0378331005,2,2,173.0,3,USD,1210.7
46150,46150,acc_9909,20220401,2,23,0,US74347X8314,2,2,57.0,3,USD,1210.7
46151,46151,acc_9909,20220404,1,0,1,US8085247976,2,1,79.0,3,USD,1216.1
46152,46152,acc_9909,20220404,2,23,0,US74347X8314,1,2,60.5,3,USD,1216.1
46153,46153,acc_9909,20220405,3,22,23,US74347X8314,2,1,60.0,3,USD,1216.7
46154,46154,acc_9909,20220405,2,1,1,US74347X8314,2,2,57.8,3,USD,1216.7
46155,46155,acc_9909,20220405,1,0,0,US74347X8314,2,2,58.35,3,USD,1216.7
46156,46156,acc_9909,20220406,1,0,3,US8085247976,2,2,78.7,3,USD,1212.6
46157,46157,acc_9909,20220407,1,0,0,US8085247976,2,2,78.44,3,USD,1219.1
46158,46158,acc_9909,20220408,1,0,3,US74347X8314,2,1,52.0,3,USD,1218.5
46159,46159,acc_9909,20220408,2,0,3,US8085247976,2,3,79.56,3,USD,1218.5
46160,46160,acc_9909,20220411,3,22,4,US74347X8314,2,1,48.0,3,USD,1224.0
46161,46161,acc_9909,20220411,2,0,0,US7561091049,2,2,71.48,3,USD,1224.0
46162,46162,acc_9909,20220411,1,0,0,US8085247976,2,3,79.45,3,USD,1224.0
46163,46163,acc_9909,20220411,4,23,2,US46641Q3323,2,2,61.48,3,USD,1224.0
46164,46164,acc_9909,20220414,5,0,1,US74347X8314,2,1,47.9,3,USD,1227.7
46165,46165,acc_9909,20220414,2,0,4,US8085247976,2,10,78.9,3,USD,1227.7
46166,46166,acc_9909,20220414,1,0,1,US74347X8314,2,1,48.0,3,USD,1227.7
46167,46167,acc_9909,20220414,6,0,1,US25459W4583,2,3,26.45,3,USD,1227.7
46168,46168,acc_9909,20220414,3,0,0,US0378331005,2,1,167.9,3,USD,1227.7
46169,46169,acc_9909,20220414,4,0,0,US5949181045,2,1,283.9,3,USD,1227.7
46170,46170,acc_9909,20220418,2,23,0,US46641Q3323,2,1,61.2,3,USD,1230.1
46171,46171,acc_9909,20220418,1,23,23,US9344231041,1,1,24.27,3,USD,1230.1
46172,46172,acc_9909,20220420,1,0,0,US00206R1023,1,5,19.47,3,USD,1234.9
46173,46173,acc_9909,20220420,2,22,22,US74347X8314,2,2,48.9,3,USD,1234.9
46174,46174,acc_9909,20220420,3,22,22,US25459W4583,1,3,30.0,3,USD,1234.9
46175,46175,acc_9909,20220421,2,2,3,US46641Q3323,2,1,61.95,3,USD,1237.1
46176,46176,acc_9909,20220421,1,2,3,US8085247976,2,1,79.95,3,USD,1237.1
46177,46177,acc_9909,20220421,3,23,23,US25459W4583,2,1,28.95,3,USD,1237.1
46178,46178,acc_9909,20220422,2,0,0,US8085247976,2,1,78.45,3,USD,1236.4
46179,46179,acc_9909,20220422,3,0,0,US8085247976,2,1,78.45,3,USD,1236.4
46180,46180,acc_9909,20220422,4,0,3,US46641Q3323,2,4,60.45,3,USD,1236.4
46181,46181,acc_9909,20220422,1,0,4,US25459W4583,2,2,24.5,3,USD,1236.4
46182,46182,acc_9909,20220427,1,23,23,US74347X8314,2,1,38.5,3,USD,1248.3
46183,46183,acc_9909,20220429,1,22,1,US74347X8314,2,3,39.0,3,USD,1269.4
46184,46184,acc_9909,20220429,2,22,23,US46641Q3323,2,2,59.4,3,USD,1269.4
46185,46185,acc_9909,20220429,3,22,23,US8085247976,2,3,77.25,3,USD,1269.4
46186,46186,acc_9909,20220429,4,22,23,US7561091049,2,1,71.4,3,USD,1269.4
46187,46187,acc_9909,20220502,2,23,23,US74347X8314,2,3,36.0,3,USD,1265.4
46188,46188,acc_9909,20220502,3,23,2,US25459W4583,2,1,22.3,3,USD,1265.4
46189,46189,acc_9909,20220502,1,23,0,US7561091049,2,1,68.0,3,USD,1265.4
46190,46190,acc_9909,20220504,1,3,3,US46641Q3323,2,2,58.0,3,USD,1265.7
46191,46191,acc_9909,20220509,1,22,0,US25459W4583,2,2,20.5,3,USD,1272.7
46192,46192,acc_9909,20220518,1,1,2,US74347X8314,2,1,28.8,3,USD,1277.2
46193,46193,acc_9909,20220519,1,23,23,US8085247976,2,1,74.2,3,USD,1269.3
46194,46194,acc_9909,20220520,1,0,0,US74347X8314,2,1,26.5,3,USD,1274.6
46195,46195,acc_9909,20220520,2,0,2,US74347X8314,2,2,25.0,3,USD,1274.6
46196,46196,acc_9909,20220523,1,22,22,US25459W4583,2,1,19.8,3,USD,1269.5
46197,46197,acc_9909,20220525,1,0,0,US46641Q3323,2,1,57.0,3,USD,1264.3
46198,46198,acc_9909,20220601,1,0,0,US46641Q3323,2,3,57.0,3,USD,1245.8
46199,46199,acc_9909,20220601,2,0,0,US8085247976,2,5,77.45,3,USD,1245.8
46200,46200,acc_9909,20220603,2,23,23,US74347X8314,2,2,32.9,3,USD,1251.2
46201,46201,acc_9909,20220603,1,0,0,US37954Y4834,2,50,18.04,3,USD,1251.2
46202,46202,acc_9909,20220607,1,23,23,US46641Q3323,2,2,57.45,3,USD,1241.1
46203,46203,acc_9909,20220608,2,22,2,US8085247976,2,1,77.8,3,USD,1257.1
46204,46204,acc_9909,20220608,1,1,2,US8085247976,2,4,77.7,3,USD,1257.1
46205,46205,acc_2151,20220331,1,1,4,US74347X8314,2,1,58.5,3,USD,1210.8
46206,46206,acc_2151,20220405,3,1,1,US74347X8314,2,1,57.8,3,USD,1216.7
46207,46207,acc_2151,20220405,1,1,1,US5494981039,2,1,23.95,3,USD,1216.7
46208,46208,acc_2151,20220405,2,1,1,US5494981039,2,1,23.9,3,USD,1216.7
46209,46209,acc_2151,20220406,1,1,3,US74347X8314,2,1,52.6,3,USD,1212.6
46210,46210,acc_2151,20220408,1,2,4,US74347X8314,2,1,51.6,3,USD,1218.5
46211,46211,acc_2151,20220411,1,23,4,US74347X8314,2,1,48.4,3,USD,1224.0
46212,46212,acc_2151,20220414,1,1,1,US74347X8314,2,1,47.9,3,USD,1227.7
46213,46213,acc_2151,20220418,1,0,1,US5494981039,2,1,19.9,3,USD,1230.1
46214,46214,acc_2151,20220502,1,23,0,US74347X8314,2,1,36.1,3,USD,1265.4
46215,46215,acc_2151,20220503,1,23,23,US74347X8314,2,1,38.0,3,USD,1265.8
46216,46216,acc_2151,20220505,2,0,0,US74347X8314,2,1,36.0,3,USD,1265.7
46217,46217,acc_2151,20220505,1,0,1,US5494981039,2,1,18.6,3,USD,1265.7
46218,46218,acc_2151,20220510,1,23,1,US5494981039,2,1,15.7,3,USD,1274.6
46219,46219,acc_2151,20220511,2,0,2,US74347X8314,2,1,29.8,3,USD,1275.5
46220,46220,acc_2151,20220511,1,0,0,US5494981039,2,1,15.1,3,USD,1275.5
46221,46221,acc_2151,20220519,1,0,2,US74347X8314,2,1,27.7,3,USD,1269.3
46222,46222,acc_2151,20220613,3,1,1,US5494981039,2,2,16.61,3,USD,1266.0
46223,46223,acc_2151,20220613,2,0,1,US74347X8314,2,1,23.78,3,USD,1266.0
46224,46224,acc_2151,20220613,4,1,1,US5494981039,2,1,16.61,3,USD,1266.0
46225,46225,acc_2151,20220613,1,0,1,US74347X8314,2,1,23.78,3,USD,1266.0
46226,46226,acc_2151,20220616,1,1,3,US5494981039,2,2,15.4,3,USD,1291.3
46227,46227,acc_2151,20220623,1,23,4,US92343V1044,1,23,52.0,3,USD,1295.7
46228,46228,acc_2151,20220628,1,23,23,US74347X8314,2,2,26.9,3,USD,1285.6
46229,46229,acc_9570,20220114,1,23,23,US78462F1030,2,1,461.1,3,USD,1188.2
46230,46230,acc_9570,20220118,1,23,23,US5949181045,2,2,304.37,3,USD,1192.3
46231,46231,acc_3007,20220111,2,1,1,US67066G1040,2,1,279.82,3,USD,1200.0
46232,46232,acc_3007,20220111,3,1,1,US2546871060,2,2,157.48,3,USD,1200.0
46233,46233,acc_3007,20220111,1,1,1,US0378331005,2,1,173.74,3,USD,1200.0
46234,46234,acc_3007,20220112,4,23,23,US8552441094,2,2,104.5,3,USD,1195.2
46235,46235,acc_3007,20220112,3,23,23,US6541061031,2,2,152.77,3,USD,1195.2
46236,46236,acc_3007,20220112,2,0,0,US8552441094,2,1,104.79,3,USD,1195.2
46237,46237,acc_3007,20220112,1,0,0,US0378331005,2,1,176.4493,3,USD,1195.2
46238,46238,acc_3007,20220202,6,23,23,US67066G1040,2,1,251.81,3,USD,1202.4
46239,46239,acc_3007,20220202,5,23,23,US74347X8314,2,3,64.5792,3,USD,1202.4
46240,46240,acc_3007,20220202,3,0,0,US8552441094,2,1,98.1999,3,USD,1202.4
46241,46241,acc_3007,20220202,1,0,0,US2546871060,2,1,142.81,3,USD,1202.4
46242,46242,acc_3007,20220202,2,0,0,US6541061031,2,1,148.6789,3,USD,1202.4
46243,46243,acc_3007,20220202,4,0,0,US0378331005,2,1,174.985,3,USD,1202.4
46244,46244,acc_3007,20220204,1,23,23,US74347X8314,2,1,57.7292,3,USD,1205.4
46245,46245,acc_3007,20220207,2,4,4,US1912161007,2,3,61.59,3,USD,1199.5
46246,46246,acc_3007,20220207,1,4,4,US30231G1022,2,2,83.01,3,USD,1199.5
46247,46247,acc_3007,20220207,3,4,5,US74347X8314,2,1,58.71,3,USD,1199.5
46248,46248,acc_3007,20220211,1,5,5,US74347G4322,2,1,41.74,3,USD,1196.0
46249,46249,acc_3007,20220211,2,5,5,US74347G4322,2,2,41.95,3,USD,1196.0
46250,46250,acc_3007,20220214,1,1,1,US74347X8314,2,1,54.3992,3,USD,1199.6
46251,46251,acc_3007,20220215,2,19,19,US74347G4322,1,3,39.3,3,USD,1198.3
46252,46252,acc_3007,20220215,1,0,0,US74347X8314,2,1,56.57,3,USD,1198.3
46253,46253,acc_3007,20220217,1,5,5,KYG0369L1014,2,1,23.0,3,USD,1196.9
46254,46254,acc_3007,20220217,2,5,5,KYG0369L1014,1,1,25.7,3,USD,1196.9
46255,46255,acc_3007,20220217,3,5,5,KYG0369L1014,2,1,27.21,3,USD,1196.9
46256,46256,acc_3007,20220217,4,5,5,KYG0369L1014,1,1,28.36,3,USD,1196.9
46257,46257,acc_3007,20220218,14,20,20,US29280W1099,2,1,14.59,3,USD,1197.1
46258,46258,acc_3007,20220218,16,21,21,US29280W1099,2,1,18.35,3,USD,1197.1
46259,46259,acc_3007,20220218,11,4,4,US83085C1071,2,1,11.62,3,USD,1197.1
46260,46260,acc_3007,20220218,9,4,4,US83085C1071,2,1,11.24,3,USD,1197.1
46261,46261,acc_3007,20220218,10,4,4,US83085C1071,1,1,12.1503,3,USD,1197.1
46262,46262,acc_3007,20220218,8,3,3,US83085C1071,1,1,12.3201,3,USD,1197.1
46263,46263,acc_3007,20220218,20,23,23,US29280W1099,2,1,15.4,3,USD,1197.1
46264,46264,acc_3007,20220218,19,23,23,US22529Y3099,1,2,2.1401,3,USD,1197.1
46265,46265,acc_3007,20220218,18,23,23,US22529Y3099,2,2,2.08,3,USD,1197.1
46266,46266,acc_3007,20220218,12,4,4,US29280W1099,1,1,13.6237,3,USD,1197.1
46267,46267,acc_3007,20220218,7,2,2,US29280W1099,2,1,14.89,3,USD,1197.1
46268,46268,acc_3007,20220218,13,4,4,US83085C1071,1,1,10.7,3,USD,1197.1
46269,46269,acc_3007,20220218,17,23,23,US29280W1099,1,1,20.07,3,USD,1197.1
46270,46270,acc_3007,20220218,6,2,2,US29280W1099,1,1,15.025,3,USD,1197.1
46271,46271,acc_3007,20220218,15,21,21,US29280W1099,1,1,17.31,3,USD,1197.1
46272,46272,acc_3007,20220218,1,0,0,US36850R2040,2,2,4.32,3,USD,1197.1
46273,46273,acc_3007,20220218,3,0,0,US29280W1099,1,1,13.575,3,USD,1197.1
46274,46274,acc_3007,20220218,2,0,0,US36850R2040,1,2,3.53,3,USD,1197.1
46275,46275,acc_3007,20220218,4,2,2,US83085C1071,2,1,10.43,3,USD,1197.1
46276,46276,acc_3007,20220218,5,2,2,US29280W1099,2,1,14.28,3,USD,1197.1
46277,46277,acc_3007,20220222,5,23,23,US67080T1088,2,1,6.93,3,USD,1194.6
46278,46278,acc_3007,20220222,2,0,0,US71948P1003,1,1,3.1703,3,USD,1194.6
46279,46279,acc_3007,20220222,4,2,2,KYG4760X1025,1,1,6.972,3,USD,1194.6
46280,46280,acc_3007,20220222,1,0,0,US67080T1088,1,1,6.3901,3,USD,1194.6
46281,46281,acc_3007,20220222,3,1,1,KYG4760X1025,2,1,8.25,3,USD,1194.6
46282,46282,acc_3007,20220222,6,23,23,US71948P1003,2,1,3.4799,3,USD,1194.6
46283,46283,acc_3007,20220223,3,4,4,US74347G4322,2,2,47.2799,3,USD,1194.7
46284,46284,acc_3007,20220223,1,0,0,US76135L1017,1,1,1.8009,3,USD,1194.7
46285,46285,acc_3007,20220223,5,4,4,US74347G4322,2,1,47.2799,3,USD,1194.7
46286,46286,acc_3007,20220223,2,1,1,US74347G4322,2,6,45.935,3,USD,1194.7
46287,46287,acc_3007,20220223,4,4,4,US74347G4322,2,1,47.3399,3,USD,1194.7
46288,46288,acc_3007,20220223,6,20,20,US76135L1017,2,1,2.65,3,USD,1194.7
46289,46289,acc_3007,20220224,5,0,0,US74347G4322,2,5,49.66,3,USD,1192.1
46290,46290,acc_3007,20220224,6,0,0,US74347G4322,2,3,49.68,3,USD,1192.1
46291,46291,acc_3007,20220224,7,5,5,US74347X8314,2,5,48.0699,3,USD,1192.1
46292,46292,acc_3007,20220224,2,0,0,US0378331005,2,1,157.48,3,USD,1192.1
46293,46293,acc_3007,20220224,8,5,5,IL0010832371,2,5,5.2,3,USD,1192.1
46294,46294,acc_3007,20220224,1,0,0,US74347G4322,1,15,49.25,3,USD,1192.1
46295,46295,acc_3007,20220224,14,5,5,US30231G1022,2,1,75.1999,3,USD,1192.1
46296,46296,acc_3007,20220224,9,5,5,IL0010832371,1,5,5.26,3,USD,1192.1
46297,46297,acc_3007,20220224,15,21,21,US74347G4322,2,5,52.66,3,USD,1192.1
46298,46298,acc_3007,20220224,4,0,0,US74347G4322,2,4,48.95,3,USD,1192.1
46299,46299,acc_3007,20220224,3,0,0,US67066G1040,2,1,223.6299,3,USD,1192.1
46300,46300,acc_3007,20220224,10,5,5,US74347G4322,1,12,44.155,3,USD,1192.1
46301,46301,acc_3007,20220224,11,5,5,US8552441094,2,2,90.7329,3,USD,1192.1
46302,46302,acc_3007,20220224,12,5,5,US6541061031,2,2,136.8496,3,USD,1192.1
46303,46303,acc_3007,20220224,13,5,5,US0090661010,2,2,158.46,3,USD,1192.1
46304,46304,acc_3007,20220225,11,1,2,US45791E1073,2,1,59.0,3,USD,1199.4
46305,46305,acc_3007,20220225,24,20,20,US48238T1097,2,4,22.65,3,USD,1199.4
46306,46306,acc_3007,20220225,22,20,20,US15672X1028,2,10,4.21,3,USD,1199.4
46307,46307,acc_3007,20220225,7,1,1,US45791E1073,2,2,66.75,3,USD,1199.4
46308,46308,acc_3007,20220225,6,1,1,IL0010832371,1,111,5.5205,3,USD,1199.4
46309,46309,acc_3007,20220225,5,1,1,IL0010832371,2,42,5.48,3,USD,1199.4
46310,46310,acc_3007,20220225,9,1,1,US45791E1073,2,2,66.85,3,USD,1199.4
46311,46311,acc_3007,20220225,18,18,18,IL0010832371,1,70,8.22,3,USD,1199.4
46312,46312,acc_3007,20220225,4,1,1,US48238T1097,1,12,18.9701,3,USD,1199.4
46313,46313,acc_3007,20220225,3,1,1,IL0010832371,2,24,5.62,3,USD,1199.4
46314,46314,acc_3007,20220225,2,0,0,IL0010832371,2,15,5.9,3,USD,1199.4
46315,46315,acc_3007,20220225,13,2,2,US45791E1073,1,6,54.8301,3,USD,1199.4
46316,46316,acc_3007,20220225,12,2,2,US45791E1073,2,2,55.7,3,USD,1199.4
46317,46317,acc_3007,20220225,8,1,1,US45791E1073,1,2,69.79,3,USD,1199.4
46318,46318,acc_3007,20220225,14,2,2,US78462F1030,2,1,435.87,3,USD,1199.4
