,index,cus_no,act_no
7972,47077,252213e229e6b2c4e1f488f783ff8e1bcaff049a8bdccba23f6def94696e7826,191425777d01008e829e33fdf582b658816913a759108e1a49fa95c5aa6e08e2
7973,47081,fe5e712a72fc9be9aa45de31b3286a8219ec197d7d1780e0587c372264179954,1a4f83418d82eb86e72f706476a92a91284df2184614cf5b332d747739678163
7974,47087,31d5984c13b526f4e9f16e9cccee6091f6949faec053d2040b76445dc96e4084,6f39bb8c64c6ce5e439d5b6247895edf2f310fddf534db45a62d90b668a523d6
7975,47093,2e3e72f55f29651578c7d7c296b84cbd2a9fa8b340c719866fe1b893a8e4624d,a2dda6d90651cb5718321da87b621d0f9eb93c499d35f1593187aeb5c2725598
7976,47099,6b7eaae45ad656e076b973213529196b04c28001437a265f958a9d24a0c423a8,4a4bd1de188eee87181c2453b5c13d7d8f5f63b4354c6eee7db0bc5f19fdd2e0
7977,47105,d234bdc72b154dc6dab1daf8a03ffc6898884f4f7e9b7e00edd9ce2386dd13a7,786a44d17501f71dc76d20f6bb84c9fb00e59230bfde868b89b5632f03e521ed
7978,47111,30a4712601c4205fbdac7d3a762c1c22c946d76b837af5828683476f1524d2c0,42072c3f6af3eca0571969672b0c2fadf6b2837582db02fab629e67d66d8491f
7979,47117,de1add2d993c1282696df63158c2cf3a3ecfe54f2a54102047f673af5a678654,73804d2c973950c68e2d439b39929fe206839e27361874b0188dfbb52b06b607
7980,47123,0f7e2d8a6f2241b9a6f4b01e2d200f53a64433d6987b384dc5d468b701d3fea4,aca50fc8bc21301b65db6ac80b9cbf77e6f0b6270b527a65023a95e3c73a7b3b
7981,47128,d2bab3ab5b19aa3c5a14be1185af09de28bf9951eaa106d47962ef65f9a20471,c3cb035b539562b8d41a504882850c23e7d465ce65ac7549ca6359b64487f610
7982,47130,b7f7781b2c273adec8031ee8e9d65e4504c63c6edb4371fd1b1cd3f9b4b3a113,2a44d43ac7ab926396cf17d22f96beec21d54ed3aa6628c23c810489e42ba22b
7983,47131,6bc6a0408eafc243767405054460468041b21e9ebbb2c63cc813128ec8ed62eb,b3a3bdfe229e29390cab0a43529b8df7519dc0db90d76cac7bdb891e0f8bb2c6
7984,47137,b739a4570e31ae5129a2ed4c3a8389c2ed296d70ef7f908aba9b39031abab407,ff52d8e67f5634f974e18f28b4b4334538b0e827d85702133a743a6d7fb44544
7985,47143,47180e2c564bc22c7a2a8d5c703910a75db3ff241d9988d9e0188a4a9ece7296,f2c21cff2f212811f756de289641b512bc4ac52959ef247505a00a21c26079a2
7986,47149,b0aa8fd5a01f43676a93c8e83af586d0129ea490ed8795bfc5183ed1fc55218a,f1a855dcf3799f96f5b3463482a5a601abf57fc91853498252423b6baec871d2
7987,47155,1751c6823a8836a22e657f1aa235ad1e2599db725b97ff3ab7b57a1f9b84148c,4831612ab4a0fdc1cd51fe52c3ce2b7c70b516d58da1cb2a73f80074a28543e5
7988,47161,70343a3ec1a5db2171188c698fc31edb6798c577858d0b0a3ca09ed49a8120e8,efe38e43e28504924fa52a25d920438fec4a09526010eb629c61c97575064db2
7989,47167,e61945ea1eaf3e57644c55f5358ec3c1b6781e4ab5a75008ee173cd9399f527b,2ecde385564bccfc6f7addec95eebb5ba7b4a2e5bb543277d3ffd74170bb8d1c
7990,47173,a092b0eb8d10acf77ae93c6143faedae961aa1475153165c353698ddb95574fc,5ff008e2f69b0b3b8a72a99402d43bbd98663d15053224a951519f6152ae7784
7991,47179,ad2a1664369074dca15ca1bf7ffa9da98af4a2e2a5fe116d74d9ba074724793a,c3082880ca012b0f8508b49274690820ca083dcfb5b2042d6f04f27c3e0b73ae
7992,47185,1b6e73b00a51ef2f2f214b475d8df3373a71b5545a4f1c673ebdb750f03ff617,e114b03f9921ce9646dc024bf898221c0f24cf6a65445f28f8ad6e148a840cbc
7993,47188,d6c3c6606ccdd7474b3519af8f529d6bb034ebe58a56e2f0877544fba4e91d32,bac03978e0094bf6c8c5dbaeec7a878353f2f50867a4f4b5139f4e517cc542d5
7994,47194,f74db663c8df63bb15e2bebfd1a402fd88976f90a0527deed08bddb7ef8a4684,49fb673f989adb6696b9a541b783d321b8408475c914d18980389b75d05ab293
7995,47200,f0567ea2fd987274c2361064b3016227e9f69918730079f34b875ac9eda25edd,2acf9f88118b86a9098ccb954de263edceea857980aed1b125af0ace2e41df73
7996,47206,fd7b31aad9b443ef851d1cabd6b7fbfa8128547a1d0d97e8f6c21bb2b32f8274,007bf013e8d002283b76d7b61bbc96ec622df0a59a2284e2dac51450b5ea4c64
7997,47212,fa45633e0f5181934b45313e2b6e20083a7fbf0cbb77371fbd8501491eb0d846,db6b90f6971f6f2a956c1a659b22e13b4a4ae694140a70c5cc8ead6c41d03d86
7998,47218,69abfb53829a9e8ec29cceb72c3da33fe3c5675935248312863bb189ba5a68a3,7d0bbe20e20c8dc86d5873688d68c9dda26694c4b256cba97f6d2f640cfdc990
7999,47224,ea590bc8fdefc836a86b57eeccbdf0a85c7116393cedc8287496aeed5c099b04,a295d07a58152254af0d3f4a0b646f95fa96cd449f0ecf6e2990d3fb2c608687
8000,47230,c9308ace195c0da1f8bf247bf5420bfdd6ba8e6527652dfb6132c4a68f9faee3,f6358da1095000a0b319185260af6873572979fbade40d2be97f72b149f20a52
8001,47236,f50e88bad0973637ddf2a4f143282723775768a98fae193b3a80a536a042670c,d4cef148103b1911d6c66d0bcaf005472093c31b13a1ac4ececcf82fb1d24136
8002,47242,fb84f223e3a96f7ac1d7deb323a62ddef812b946e7120d66b7e0fd7b574f054c,0fd8c38da7d89f1bc8bc46ef42f9bbe25c127a8040d8e9d2b6c7a90d9d1ad8d5
8003,47245,6c11a392e823cd9fffb8b6411b81fc85a4837e9fd6d7970e2e63d563b8c23c46,ab56c3a5dee426446dd52171f098887df3c31b25e332b26f2d3f7db03228c1f3
8004,47251,54719c9637ce3202e3b8f69e93afc1e2a162f7346bdcb56fe2df50bee745f957,10c4fd582f9ee4439c125a657f25a8cc6c9a28e402309dc4eff039213927b5f8
8005,47257,674cd666291558bac3d583e04ed7d2ea31a0cad2e5449a43fdae3b2855c45e64,eec5a20bc00b86ece45066ec1c0d1afe329e5f3d3096207e65a7449d16af8bad
8006,47263,680b7cf6bfc5c29981cd6a67ddb9b4a44ba39f46b143c0c7cd8854f1986b1771,8272debc0f187b218b94efec4d3c395002ca1226529bbf99d7015693760c8c41
8007,47269,60df34d7a64b82b45abd2060bfe3586d306c15799524624a743adab6bdfec1ff,0eeae3a7d59a4c4cc9573332efa178762a3f77c9e34ce42b16121e6bb467e988
8008,47275,19c08cb25c70ba47f81471db4e1166f729e77f00ec15bca7f29646084102424d,b63f3116fe10e7a5cf92e200f416b2967b06ab11d3342e6f05fa86062d8b9362
8009,47281,caeda1b24535cdd876d345774b882585f7beeaf62781d896514553fff3685f9f,a8947d33ba5f6c55c50227ae5f53d1bdfeec31c4019a57b6c2588bcc421b43ea
8010,47287,41dcd9225054121fe09ba6c47d2461e88821607e0148eb5c0f59f1e23a3cf4f3,2371bce8d1eb51ab1a2e3d2dc858f2bbad013ab0c7714d67b6e5b9a53acf4b9b
8011,47293,73406121193f59cebdd24d7573d53303df1d3379d5726f1035c05d1096b9b54c,b552fe78320a570f74e5df7685dddbc0ed5d607e57315ee4b82f26772dbf95b7
8012,47299,c57f060d65ea4e8cc6af8f87be110aa17d79b12a4b41261ff7f9b935dfb97921,924482dea2a319df06ac890c1d006f7adffdbf0b7e7315d0514245028d37ab78
8013,47305,f1ca0493b22bc9d75b3e145b51dfdee1e1837882ad083cfb7b3098e09fa35e72,640c424116b62e63341cc20f0a053c5461bcdaaf9d1ef6eedb6529c28a4da8e7
8014,47311,a30eb2017c9bee621815d0c7741599caad68d3ca91e932ab6590016419543ece,a3351d68f4bc436c9d366abec1bab00a39bf9c838a778149972989b2c5e6b6e8
8015,47317,781366d00900c05b54be1064a1a172619f74a689d137e5795e557940a80c5d7b,6a97309bd0c5695c9e3d8a70c19940889b96b4aab646a522ef03cc36fcf88132
8016,47323,6370753ec1f42794861fb6af0a7e98e437610fddd0c096a26511acc024b1d1f7,cd05889c628c94bfb4f49cfd18017a322c6032763cced5835c83c4f9b563df63
8017,47329,3f164cc253184fbf2855b13b9bffa11463a3856a1c4ee2e4e787e5c464ed32c6,d420c4aeb9ea1c26bbd65d2c114e072619b1dc732ed8b7a040da556706a9f25d
8018,47335,b56fdc9048dad87b0cf32ad9835f3726c05e880ddd3ce1f39b59fabc6b104ba9,cb1e63841c7e9fce0166589965419ca9382beaf06f97f626d2353452050c7e9d
8019,47341,b294e356bf4c4488189ecab1abeb7bcc834246227517566554caa573fa5661b0,7a666860915f20392e3078608d898653d4aed82d72943bfc53f0d100545e352d
8020,47347,4c93325e6c414dff99ca85b876670850b35528d9e3c0e4610236f9cf698d0d0a,742ea6164ddf41832f1dd68518b883968876d6136992c541330a73f252c4a7b2
8021,47353,8d86e4f24514d51337191774318c105c5fdfb46d8256870d567031c4d882cd6d,de02670d8b40117413e559e628bae4a796387470c6536e7819b71d53eac432d4
8022,47359,0e09a8122c01b2a6b2d3c98b7a5f9faeadc8fe6f57916132b3677e281f330cbd,aa140fff2169c0b45a897e731bbbfc369b9c96d2d3f292591c0232637c31c9c0
8023,47361,a5e2547ef64eb94ee1848d430cf721b51ab0d3ce6804997ec40b11f37bd0990f,acac51d9c3e38085640c2bcc99a94868f3584ed92c3bea4d4f53a83bab148d85
8024,47367,11924d124e592616158a604d2447fbf8a7d0cbdc464b76b5b9532c9d1cb51ece,b3865d00dc8a67bc338694c742c2350cd63c386f070f4e866fee1aa2f9fd9066
8025,47373,094dbdcd79071608bfbb55b6c5fbce3c6d71715698f1da32a59d59419a520bcc,dec6bc3aac7bf62ff2d1bcb646b4bada83c24cec76ea7591e0029509975c823d
8026,47379,73c373b32ea0586ecd6a8a37c5f5f4e46d6c9895b7a4a419762a0c224b6ab0f1,e8a328e4e4a8c0c07e6136fcc85569781083c5af5314e18330ef45ba42beba8b
8027,47385,82acd7077479575f28152eb6f77b0fa8ba7080f01c5e2cffca6660c954cb2f93,24b5e0da7f2684b24d41f33e8e033c8bd59c558d428359a83df406848ca4d45c
8028,47391,c8afc258c33097274697a08bcdb45efb6f8aa9667ce9d67cc7f428d317b29b35,f87d6905e51d9b1065767d78b030e3944ec02a52013982748ec192b21d9d8eda
8029,47397,c54d840fc25b1e2caceb5a90727e5bcc519ead0543a09c4fe634519e58b41a89,042ed8411e0840db9a598d2b9ecf01a2a77888135fe1fa4dd1e9de6943c083f6
8030,47403,6a95015742932b5602963106434822053c52eb25536e9db9ba81845be0477d4f,78a797d0f377580202497baa5c45fa2e3a681fe50fd77dec88d743b54b7ca193
8031,47409,bdd86a3c9fe8833bccc570e00ff8a53f16a28c5acfc777f321f430ad70eea2d5,2238d21c3c356b8b04b8c721d28193909191b37cb550967dc0c87d5b93641f14
8032,47415,8c7a4084b4d02e707c90c68a4fadeac63dc00239736e5a253b7675c1bab8b923,b84f0c4df81e62203c9b439d9e63bd9bfcace6c74dbf6334057a472cd29eca0c
8033,47421,33946940c965933e16345c769c6eced3d12d2e0a77ae9996b6e3366b48dbb76c,969a6bd632cc3c48359ba02c90f20ee316ea38b0efe0438f1c9b8046e9713892
8034,47427,84eb014da8ed13cbf9da5e51b17e874315f22a61904aecb9a1dac922bc515d83,6b2e5f73363ceb115b6f38823f045d4f4a0928149542f6ad78706a5efca0ab1c
8035,47433,1195bb155a0c0ecacd9a9259ea295b1e8e2349b42302a1257bf4e7a179ca8ff4,6b48595e0981521e4a8c4f6c1adbb02bbf81e2a55c70eb93b5cef08745073d7b
8036,47439,64359d75b247912833be617eb162b47d0aa9fabe61855ba93affa9ed7cab4d01,146bbe49e74919792834098623f54f4aafc1d895fa82b987fc2f4a3dbb2fc53f
8037,47445,43a11152de1d78ebf461f87b0df0cac748f5a4297fc1ccf010c5da0ecbd6bb88,7b1eb185139f10ce1a790946f299cdcadde4e5efef65b97f1e5b8abfbd45b2e9
8038,47451,b333fdbcb7d238e49f5199bbe2637aef9aab58d8d67699003184659a8ec0b0fe,1404e358dfe39d4b22a4beaa5f6bd387d4a3f08ff9c5acb6bc4fc85be9f66c1e
8039,47457,949668e2d701bc084cd65292a7cd6fdee4ce75497e9a33bff4da514b6c4ee125,a634fa335dd9c30a43700a62846ab76a06b0dd2f796f213a660cf916daca50cb
8040,47463,6e0eb9be3771fcf780a4ead8ef33396c3d7e757d4442302e9014428bc8349544,bddec56ac0f7c2ec65b00d4c917fc958726cb1010b216f53bdb54c0926118e85
8041,47469,f22514cc320d24c85a125e781ad70688195238f41c09dfece0ca068d9c13459b,d3b3e62df1ac6a3a1965293819d9320cc76c88dfeb54449edf9d8fd1bc48aaf9
8042,47475,9557082b8a1be43e3ff0f4e2fc2d3d9bf2e8c2a656dbabf25980d92d691a6a22,84a144d8c023a0407ed7daa00f44ef2757391ffaa9646928807bbd69af739787
8043,47481,019e959fbb42b1b2cafe855967d4eed6e821835c4e734bdbeabd6f24e593f99f,6ef8a098f4ca02ff75be079fec143bd8d054616ec74c81977646b1a93a5b5962
8044,47487,9464a3d70258be4452e2c099ce6d225eedad96b1b5874bf994272fac520bcdab,c20de8db35df77d9992bd51a0e21640a4c8009ab94b2972535d86f6060f3f133
8045,47493,bf7d578ed7037eeb11a273c4615a1ade6cdd41b414de9edf9b6be38289175ced,4a5595ea5419302af63855c2051b919eac08906c97babb396a7ed33920417498
8046,47499,d70194f61000bb8b662b219f45a67bbf31fae6de90c15a79eb5fe4c0561e654e,19eea2fe4a8e8b8b22d7bfb621eb487bc69f713682407d5ba089073468dc907a
8047,47505,b0b5a3cf29893513489aa68fb21d296581f124ed2fea057b270d9b4c0b3d07f9,5d86a7487c84faedbf443b86f0872985bc2d212ac87ae82ceb2dc89c2062db54
8048,47511,c61d8b6757686334c970a0d794f8e85ed85ecab7c3ae7f53cefd286da8a6c392,762ea1f7e3e8657839137044db5f2115a3b0ad49916aac3d682036dee746b650
8049,47517,58cb852d398cab18f5f41435f7f40079a232773d264301ffa90ed0dfee07ac95,e77ac42e9abbb948b1b2374b2c13c815a0eaea8acb49f7c5a8f8599cef23fd85
8050,47523,968d1ae75cdc65b13669104887bf7ae6dd2c7a97b20fffbff3c584171cc8356c,979e0b96565ac0ab4b03379866135af45976b7c9877470c1ac2b977d3bed7fb1
8051,47529,8242d136d5a94cadf121349c2cd72dfba37d1caa4cba1357b38590132ea02e1c,994a27c07ed652e337f7b03dede0c5f9bb45ca953039d21e09dba3266fbac41c
8052,47535,fdabdb70a9c1c427648cfda1b356d6d92ad62e1e2c10e5ee8a567f72d83b61c8,27fa6d3ef49374471bfd22dcae1a4f29d948a44d758ea1d26c2976ab2c631f94
8053,47541,564e21805d1f1310decdc42b6731c02d8b611b12d0c4c215a0d765a541b768a3,9b475baa1243946f05a206b9223fe307fbd31c39474a64b71ed9d0ed19649ff6
8054,47547,231e3f0edbe13b823e7e231d200edd27251685d017df4d8f97d2b37d57eedc39,168dc2fed25c17386e0abac2d59084ee508f54d0fd0acf32e186df68172b670d
8055,47553,fbe096547e6bb9ba4b90e458811b4fcd172cbf30efa2597d9885f1b5996da4de,ff9bb470f1ab5ee138ffc75622b858124b36e05d6c54db497803b7a3fb15e21f
8056,47559,bddc2cf42114cd7011e41cd111f636aea27e2c59f9f3a4e1c002bfd85b5ac32d,2677ea681dca3706c35861992e4f7813227e10b4194b1522b13ea91214e4a775
8057,47565,5819f73c5e3a091aefe898bb61a1f5721dbe828a6a83467cdd94fb2002b45f54,95cda4907217b8f083a24f5b41d482a74ab55f46872786c10c11b0f60fca7e54
8058,47571,206b46f14222acfc853d3108fa6bef9cdc704ff93ea8413eb2e11bd13b59a4bc,eb89456391e41e8e32efa2fec03abae67449148b14281bd640f5638085b11dac
8059,47577,c5cbc4961e59ed49a4288159fce945631889b7626784914bf990db873dc889d8,dbb07ad7f69bfac30b359802f09f91f03a3ff54e02db179df3f2bcf291cc0ba9
8060,47583,ff332b429cdf5965b49e00734a20f462f2258aebbcfce791f84bb93ff9600b2e,69e43295f93b609663721630722d418002abc7cd95ca5bf3c93158c9319b5d6b
8061,47589,6a1e80b3f67af17002e52f21293721275121b66d47591ea4a14fcb439825dc0e,217995afa86ce98485728039690f00de3b63a66eeeb273c59894d337d79f114d
8062,47595,348afdf6ce3b5940430ea153c17423b55f7e79e20f2493ae729fd5bdb0fb31c4,ff9bd19aebe6fa7f1f1e8341b7d9b9aba278c47e7be41efc2c105b589ba4d157
8063,47598,493b422efc83c16d9f6c966d884fb3862a8d4f59b561a70256b6fc40f168e9fa,9546665ad9b45bc58302cb6023e3fb7e746f75490e1509cfb5a568c233af7cf5
8064,47604,e625598b29f1893faf91251e20f6db4b74f2838b1e74081b034f6f4cdab20893,282bd000cf5b40f65d5de3f18cde4cc1889188494885c800c0ecd21e681c0adb
8065,47610,a09eb1119763e2fefb19df0e05108373d831396b66c1de71e4d97b726f636085,5e93ee7eee7a8eeff0e44191d0d4a5f846b2ba41731818726f33692bd3e442c3
8066,47616,e88f6e45deb12832a494562934a7f35985640907eb21cc713ee388d790badf71,9f5c484808b62255ff344a8d58a125d4f1b06822678868de6543907fe35474fc
8067,47622,d7b1ac699d17d97baa49505ecbc39b2ccbff340c44d42ffcce914549aa12116a,a6a5ac10bfe372d5c479f507e0b10150709cc08ba34c8aad56fed4369ffb4266
8068,47628,f03f3b183c6b9f949e7358fe180e2f793577cd6853e93166680157a3da8b0289,c1dc83d28dc455f132b4b92461e8424f96ec7851ec3ca6d5b0012ad53005db7f
8069,47634,5ac9b627184a1a5867ffacf077f91c4397ea5831218f2f0c5e9001b3c9d803ca,8e47f3860fc55f9a1a69793eaff5ab483235b992e2302eb98d95942e253c56cc
8070,47640,752c25af65e0848bd1a427d87601cf96b64fd27bc522118f51a3280cacfac56f,30366b2dfead384f55285796b011778e5a7f746b4ba7900f362a7f5f98d4d4df
8071,47646,1dba46a48b7449e5ef7a6f918ff0f9c249c3e522aae5dd31fe57437ba47e051d,949a7f61f9e55ebcf624c0b0a970534cf0a33e764cb3172095c3cf36e475aaf7
8072,47652,d2743dea954a479c7c760fac84a8a3f563d95e5b8b66f52b3506699280ee61ee,7304c4913c44ccb58ada3a89e61e76acccae31c8dfac3e6fc81c4046922f3e51
8073,47658,4f961aad429a1483e283ab0798657d639ff1b843a5f72fb553ca64a55c4c89fb,4c09945a5ef5857cb958ffad7d85b26ba997c29690b580fe523ba7f118bc425d
8074,47664,a3292ab9af3620534adfb96a9278fdec0fbc0b9628de2c1e1b795464bfc6313d,4d3952e9e760b91a42e34af0a24be6a326f04b1af7f7cf8350afc434a0f26943
8075,47669,f13a579b3143dcc821b52d80be7636a0e5695315a7d8b78c4354efb33e22e644,fdb1cc6bdbd68444ba93f75641099d62feed39b7d67e1b516ad363e95e44e0ac
8076,47675,bb9a6295ec9dbf38e9bbe5068bb620b4fd3948eceb9c7b7ac6212a49b174cd3c,4c9d37d21e3e3aebffe05b37cf850f564986a24e0c40b5390cca5771eb7633be
8077,47681,3de7cd84c24432a13484dfc4027b6c7a246a1ebfbc9e7aa4f5770c760efea037,19c5e2d9a0e422b01642f0626d40378c42d4b42be30bec0bef8c8389a7629348
8078,47687,eb9d2ab5ed8dcf410bbd3f085b4fefaf8105f9ddb22a658df5232c0011728330,e37e754a3e166812c99b6f07aa53305fff4328bd9669b94975bb5f5ec570af02
8079,47693,dd1741463f47df218e57655d057bd7b545d5de8360eb54ba12c4276fab52edac,7b3879ffdeea854b8ef4a3fdef1caa28b6610bf14a3969fe79dc3680fcec3a1a
8080,47699,bf9263c07d40f245de5dbc7efe17b87c327f62c8250243531601450f243b2efa,055a364a15098544860158316f28a64a5a94aa95037097ab4be1e2defa26b8c0
8081,47705,1fe9dbff69ba1fa41a12ff793f8570f11bdfb9aaa96ed94ade1f3db46618b4f8,9577848912ed519dd62b18d85936a577abf2770507a3c536f4ada9bd8170d7f7
8082,47711,7bd6db2ff33a46bb328faf639e83e8527cbf01b07466bce0c6c3ff62fe9ec005,0d0d404ca1444f93b91fa9df083136669d26a153bdaacf52df71cba3084898db
8083,47717,98d50aa435874d0324b72313c05369bda1ceedeeb91d0ffa8d3477585033652a,1b3134aa9d5b62d2784d4c6e3114088f74243b719221ee4ce1cc699334d9af9d
8084,47723,23313285a1ba1d9a70ca5fabb1b891669388b99999083a117afaa2f7456a60ee,62bf4faff806945ca74f39b37c6304d082dbf84277846ec4e6a3553d446d6062
8085,47729,7aaba429611e643441cb79b6354da26f5e2967f855d6ab05fb58b09127946b34,78ba2c02af2d1b981624dbd49ac0d3045e8c96e794e9b6103204b0521e7a3fed
8086,47735,b86d468c666e0b3269291a70cefe3a158c43da55681623bfddb7ead79ad639ea,ed23c6a05b00f9d3b927edf78fe09381554fb677c215f5c4cfde5ca5c1223564
8087,47741,eec4b1cd82ca5a360f57eda2e07c589b29caffe449c3f3540b364c9dd7abed70,2292ece9855baf4e29adc9b71db88e9627f9ab4a46bff683876f01f5a63a5325
8088,47747,3c3f4324274c036fd53bce7cd48825b4301b6bae6f8ec21ecd984d93ae0fb8f3,3957c3599f193e6ff73dfc259be4cdf2c67f8ebd98ad5e41c3eea864695da4a0
8089,47753,eb3f06fe45104b750d7d4e49e3d55db5b2eb1c57ac740def2596f4a997879639,2c502ea933ca840ef5c5702b11d4b3e03045a36b3293007dcf146a46dd0c9394
8090,47759,4789c73bd82d2512f6781f4985173b585a3640746b8ac5b3e62df84e2dc9dd0b,d7507faae687e1586e243d047e1d9965ecfc240fdd9941f7ed7b9bfadc50b2f0
8091,47765,a089c88765c865c7b673b612904e431cf5cd9609cf64d056f1849b23b2b9f332,6a88dddc331c3a2e9750bdeb1f51025777639699a4052181fd9b789bfdb22e15
8092,47771,3ff1c762c829ecbaaab33f3fabe219f031a9e510ddb6104b8db4cbf7a53f2df2,051db7a9fe9d981b3be84b7f1331004a0bc84371aab493c382575d1e138103a7
8093,47777,70f23a2d285898ed961ea14c85bc1bc00429a3ee3a7d5034f4e911a8d9a1e3f4,2bc3b70b5f94fb8981c63dc01f83a7aa609b9cebe65f068ed191c16d164c246a
8094,47783,bee1f98f5e0b38e0d6636ac400aa17d6e1377b577279648f2fa9f17dea394147,57d76bbd03128c107cd8c80f0efd69515a4116d3515b35f2637e35dceb762bc2
8095,47789,3bbaf23e495a951d4668f4a9491a15290d894726d8a62fb8a8c82f3385a4baa7,b911d707ab5fdd5e673660d6676ddb1256aa15b9222ca2e6416db49feb5b89af
8096,47795,afb96c08a7885da00b81d19e7e94309d46fb6c3d324f869ec47c8b23dc3c4ae4,aaaedf6622c078471ce70f9436fcbcacd12eafc28d2b898b197948dc49cdd922
8097,47801,e1f899725d99bed2fdf004ab6d261fd2650609fa2a0dcadcbdf9a1fa3d760ec9,7b2a939944e916083fb4cc28f942789a032b01fe3d8cbe3d1a793fcda8ac7c38
8098,47807,f74883fde37764eaff1597ea5a5eda55ba0f09e20e404394dec07506420508bc,ea8ae32ff62565c4ebaf2796503677f8113f1ea92c066d67c173a09cee8154a2
8099,47813,950d296ea5726a8077a14b4e7af448400d1ad3a8bfc23b06256b6fdb554fde35,18ec221c36e30fbe78db22cbfb8022d5296dd647cc70518fca2699d1883c3f6b
8100,47819,eb7b510daf70c49d676e67474635b116cba8eb4be75f0a507b3053b08e001397,f6a3e7860b868920ac327d0434c70089a18638bd8a6cb248dbd14d9bc56abe88
8101,47825,fd008f08d39e40a4775f7343330c1c31f828f2e1dd5de1206ceb3ccabc8e60cf,86a3da6e532cacfecf316b8c197d156dd8b7905c3ac65ac7513e494988cb731b
8102,47831,77cd2fd34d5d2244ebd350c379e43ff130c8ca116f6a67c9d6285a7a7c58baf1,21a4db8ab850299075ca66c4c766aac3d186bca0315a1276b61dc47e7c1e9dcc
8103,47837,f8118c36ba60102e87aed9c48743e57c8eff3c5f2ef82f86cf865fa5ba077759,9ba6c7ed76c1e863abc6bf4334f09528a3042ea5ff25f401989eca99139b5039
8104,47843,d31b94ae4724d6dbcebbc63161f1490db4bced7d0787e1e7b57c2c5561596502,aa355b34851115a27d4612c39d7b596993f32f3c0d223fa84c9c5d40d9d3e862
8105,47849,a99a7c24e882fbd2e0080471f002334f8656f0da7db50c6a26c776897e3757ab,c32c49e22299baaeb4724b4bcaa0673c9307c1052809c6c4e50e001e831ff1aa
8106,47855,60467720b33fd5001ce915c429f8d403226ab0a14441b4cd741e934612f00190,450a2fbf86bcd4f74498c281e4d0e6f0fab6d911bd73b414759a696bf4999484
8107,47861,f7431c20e7f183b85b9a6390826852b5c64ee7c10a6df38c26ec7338c7f6ae0e,1290700076ef08fd0374e54f39fe5da3b56edfeb32645df2e8eda742962c0821
8108,47867,3e88aeef131e467fc49e1734c7213563094332f4a39b18605f2a389205944332,3615cc5e3bdc6b855eebf5e1222d73b50f28657ec5966d83db2a47402c6da04e
8109,47873,d1bedc08cc8d320e7454d893cb25f251029e5dcb5869df58ce18f2178ec7eb50,84a0aab2140a79afaef513a2fa1051043b8d8c0efe15a2bd0ba22a5f4de381bf
8110,47879,6e097524c51cabeedf33cc95babcde23df15022d7d83803bfb7255a79d4ff3f0,2232d38a0df6e515d8d306d455c33a47990ecd5f1a982dfa614b6cd1c0f0f65d
8111,47885,5a9b734a41d3e3bb299d9f2e5f39653a0a4b807a044e21045bfa0b3daa8b4ed5,efb151c9410633660a5d8fe0f370125177233814bbce4b3e6fa9afd59a48cbd0
8112,47891,6b5f1feab44673874e1de18226b6a59df70f0ee43e13dda35e872c0da1cb5d38,71632169ff983f0422dc4a7918229a150b2593f0907e3d811a3262bf9aa4063c
8113,47893,45dfd9638757d7d267418a622b5cae63bdee7c9f360bab16ba65387e735afa56,80857a8d2e44b1269cdb5cb75a8039c412998c4b1175870d1dbecf443e7ac9e6
8114,47899,ce4931a21f74fdb2470229c862386da56138d9482cfc9ba3223999872b1bf96f,65f84c012d07aa0f0ec85431dd4363fa5b246be44bbd05dbf1fc9b062600bfb3
8115,47905,4a32c4bf92c0256ed53db20bce60d7c0d777152f0e2da15ce00414c8e25ba49a,1d57dd05bc37169f5c0a83bf98ac5465fbed95217e5fd3391d81c23a653e8cd9
8116,47911,89a691f66d34b51a635fdcaa93e0142f93b511855e659966eaf8812721fc2327,e97920ce7d2205d876398178d56a854ebe6aa84f46a9ffb126e1c210cd5a50c9
8117,47917,e7ed6d067fd64ed89e140d76a779c5d48c6320e893bf577f09645581a46e3b3b,8e0e22e48cc600711729c9ad5ce8cbcc8d5834f159d7ce3084789b0664b0ba7f
8118,47923,d9e5181392a2fd2b962620507b37c5ece82c0be3a733d8e068e37c5043d06338,5be1d627d11f6f8b379d6f658f2843b4ee512f96327d8da087bc07a5651d30e6
8119,47929,c55545e2e734b8b5e365068b8df5132c9a7f27506e2a8798297fef59b1c93aaa,e3f0cdd44d64aaed239e246368099cd2fbe2397d3198f24dc91522f14a81317e
8120,47935,ef085d22c8657b4795db60a24f10cbd8b1b457f7915c240e148df2b43d57c147,0fcb53ceee613160fa97dab0f89f9e22366b8ed4038507d395481cdb7486e7e9
8121,47941,d5aee337820751a9fed2b797c793b7d361cb51c59850caf7dc930d500486f8e1,cc01c26a10723429434d08c68ee170aa1a3002121b39e8311ebf646e1536602c
8122,47947,ba0626587ecb27e0aea49923c1e0e9cb09f8258dba7c9abfecb3fd5531a47919,4399d02616ee2b8325b88126405e2fe0b113cacb2a04ac9923617e782e3a026d
8123,47953,da8ea3b3eeeb58e97ee28f8d45eac05ad09b7da428c194cb88956cee654adb86,7ef41823d99ffc80c086471c693f00b56fecb2ef1b587d6f4519b76fd459d994
